run_id,model_name,prior_method,prior_lambda,synthetic_prior_rho,calibration_method,score_transform,score_alpha,eval_split,average_precision,roc_auc,log_loss,brier_score,score_entropy,normalized_score_entropy,tie_rate,n_unique_scores,occupied_bins,max_score_gap,train_time_seconds,predict_time_seconds,n_train,n_eval,positive_rate_train,positive_rate_eval
473,catboost_aggressive,synthetic_soft,,0.1,none,noise_rank,0.9,val,0.04640343095353204,0.8666601853055655,,,2.0342795430117078,0.520007050109121,0.0,60000,50,0.004482295683562065,1.676398795999944,0.07887222099998326,1914,60000,0.0909969696969697,0.0009666666666666667
474,catboost_aggressive,synthetic_soft,,0.1,none,noise_rank,0.95,val,0.047165813288486305,0.8760730200112984,,,1.5800570870301087,0.4038976981571154,0.0,60000,50,0.004823711285519394,1.676398795999944,0.07887222099998326,1914,60000,0.0909969696969697,0.0009666666666666667
475,catboost_aggressive,synthetic_soft,,0.1,none,noise_rank,0.98,val,0.04763025518232938,0.8723846845053667,,,1.1070234131949015,0.282979780962138,0.0,60000,50,0.005104159921579865,1.676398795999944,0.07887222099998326,1914,60000,0.0909969696969697,0.0009666666666666667
476,catboost_aggressive,synthetic_soft,,0.1,none,noise_rank,0.99,val,0.04798961956989194,0.8710356793175932,,,0.8481633187229727,0.21680938929707205,0.0,60000,50,0.006037832893918349,1.676398795999944,0.07887222099998326,1914,60000,0.0909969696969697,0.0009666666666666667
477,catboost_aggressive,synthetic_soft,,0.1,none,raw,,test,0.027960175564664295,0.877078014494471,0.05359797199675399,0.012494415397443621,0.7523031995135019,0.19230541294609976,0.010683333333333378,59359,50,0.00612696965500481,1.676398795999944,0.06923899799994615,1914,60000,0.0909969696969697,0.0009666666666666667
478,catboost_aggressive,synthetic_soft,,0.1,none,shrinkage,0.01,test,0.027960175564664295,0.877078014494471,0.04920655825215478,0.01225665998163953,0.7485361700880813,0.19134247652670916,0.010683333333333378,59359,50,0.006065699958454851,1.676398795999944,0.06923899799994615,1914,60000,0.0909969696969697,0.0009666666666666667
479,catboost_aggressive,synthetic_soft,,0.1,none,shrinkage,0.05,test,0.027960175564664295,0.877078014494471,0.042226923106901425,0.011330379446514447,0.7286280097578692,0.18625350841415247,0.010683333333333378,59359,48,0.00582062117225457,1.676398795999944,0.06923899799994615,1914,60000,0.0909969696969697,0.0009666666666666667
480,catboost_aggressive,synthetic_soft,,0.1,none,shrinkage,0.1,test,0.027960175564664295,0.877078014494471,0.03725901459056885,0.010228196315813495,0.7028717949193968,0.1796696476334939,0.010683333333333378,59359,45,0.005514272689504329,1.676398795999944,0.06923899799994615,1914,60000,0.0909969696969697,0.0009666666666666667
481,catboost_aggressive,synthetic_soft,,0.1,none,shrinkage,0.2,test,0.027960175564664295,0.877078014494471,0.03055041610772004,0.008209388515096259,0.6506101096240191,0.16631039968866798,0.010683333333333378,59359,40,0.004901575724003848,1.676398795999944,0.06923899799994615,1914,60000,0.0909969696969697,0.0009666666666666667
482,catboost_aggressive,synthetic_soft,,0.1,none,noise_rank,0.9,test,0.026638426268229373,0.8684990318227159,,,2.033083495430604,0.5197013137728458,0.0,60000,50,0.003919751495400914,1.676398795999944,0.06923899799994615,1914,60000,0.0909969696969697,0.0009666666666666667
483,catboost_aggressive,synthetic_soft,,0.1,none,noise_rank,0.95,test,0.026433168442668402,0.8769411005351149,,,1.5783989971921193,0.40347385355403187,0.0,60000,50,0.006316694872004147,1.676398795999944,0.06923899799994615,1914,60000,0.0909969696969697,0.0009666666666666667
484,catboost_aggressive,synthetic_soft,,0.1,none,noise_rank,0.98,test,0.026496727754861813,0.8834528550012138,,,1.111338615171422,0.28408284246523574,0.0,60000,50,0.005365598555221673,1.676398795999944,0.06923899799994615,1914,60000,0.0909969696969697,0.0009666666666666667
485,catboost_aggressive,synthetic_soft,,0.1,none,noise_rank,0.99,test,0.02627821842532751,0.8845829704346385,,,0.8533432035711823,0.21813348295424692,0.0,60000,50,0.005246484325188816,1.676398795999944,0.06923899799994615,1914,60000,0.0909969696969697,0.0009666666666666667
486,catboost_aggressive,synthetic_soft,,0.25,none,raw,,val,0.06516855320961998,0.907799522296841,0.05658792393984337,0.013520909074730697,0.8993092334940012,0.22988342150497593,0.010466666666666624,59372,50,0.007142633922221697,1.7174513499999193,0.08709755900008531,2175,60000,0.08019333333333334,0.0009666666666666667
487,catboost_aggressive,synthetic_soft,,0.25,none,shrinkage,0.01,val,0.06516855320961998,0.907799522296841,0.052954543953818954,0.01326081210921759,0.8947812936782072,0.22872597948341541,0.010466666666666624,59372,50,0.007071207582999506,1.7174513499999193,0.08709755900008531,2175,60000,0.08019333333333334,0.0009666666666666667
488,catboost_aggressive,synthetic_soft,,0.25,none,shrinkage,0.05,val,0.06516855320961998,0.907799522296841,0.045881832539007315,0.012247605095041537,0.8736744591350141,0.22333060360911552,0.010466666666666624,59372,48,0.006785502226110629,1.7174513499999193,0.08709755900008531,2175,60000,0.08019333333333334,0.0009666666666666667
489,catboost_aggressive,synthetic_soft,,0.25,none,shrinkage,0.1,val,0.06516855320961998,0.907799522296841,0.0405675370618118,0.011042253235043301,0.8443531500349157,0.21583542552365606,0.010466666666666624,59372,45,0.006428370529999505,1.7174513499999193,0.08709755900008531,2175,60000,0.08019333333333334,0.0009666666666666667
490,catboost_aggressive,synthetic_soft,,0.25,none,shrinkage,0.2,val,0.06516855320961998,0.907799522296841,0.03326029527361252,0.008835405874119587,0.7826035506934046,0.20005085594013616,0.010466666666666624,59372,40,0.005714107137777369,1.7174513499999193,0.08709755900008531,2175,60000,0.08019333333333334,0.0009666666666666667
491,catboost_aggressive,synthetic_soft,,0.25,none,noise_rank,0.9,val,0.04983088526455489,0.8796230033860317,,,2.090963122652488,0.5344966324970897,0.0,60000,50,0.004794672553601331,1.7174513499999193,0.08709755900008531,2175,60000,0.08019333333333334,0.0009666666666666667
492,catboost_aggressive,synthetic_soft,,0.25,none,noise_rank,0.95,val,0.060337822335386815,0.8856348493198598,,,1.6706030196085586,0.4270432503312239,0.0,60000,50,0.004548130905165482,1.7174513499999193,0.08709755900008531,2175,60000,0.08019333333333334,0.0009666666666666667
493,catboost_aggressive,synthetic_soft,,0.25,none,noise_rank,0.98,val,0.06372314917925598,0.890880437296283,,,1.2095594809502894,0.3091902780919129,0.0,60000,50,0.0061640179617376,1.7174513499999193,0.08709755900008531,2175,60000,0.08019333333333334,0.0009666666666666667
494,catboost_aggressive,synthetic_soft,,0.25,none,noise_rank,0.99,val,0.07054586566153757,0.8941643588802509,,,1.0103317263260352,0.2582632374411256,0.0,60000,50,0.0077222394330233035,1.7174513499999193,0.08709755900008531,2175,60000,0.08019333333333334,0.0009666666666666667
495,catboost_aggressive,synthetic_soft,,0.25,none,raw,,test,0.03099821929995442,0.9205286374529862,0.05657608771073512,0.013344703299716666,0.8899330776583345,0.2274866677479922,0.010633333333333383,59362,50,0.004312281428114462,1.7174513499999193,0.06674501100008001,2175,60000,0.08019333333333334,0.0009666666666666667
496,catboost_aggressive,synthetic_soft,,0.25,none,shrinkage,0.01,test,0.03099821929995442,0.9205286374529862,0.052634153699074954,0.013089675444127296,0.8859335121425286,0.22646428993726453,0.010633333333333383,59362,50,0.004269158613833368,1.7174513499999193,0.06674501100008001,2175,60000,0.08019333333333334,0.0009666666666666667
497,catboost_aggressive,synthetic_soft,,0.25,none,shrinkage,0.05,test,0.03099821929995442,0.9205286374529862,0.04541844020551862,0.01209607677829798,0.8634144454558083,0.2207079161492081,0.010633333333333383,59362,48,0.004096667356708661,1.7174513499999193,0.06674501100008001,2175,60000,0.08019333333333334,0.0009666666666666667
498,catboost_aggressive,synthetic_soft,,0.25,none,shrinkage,0.1,test,0.03099821929995442,0.9205286374529862,0.040109610324453926,0.01091373214819972,0.8353058432933248,0.21352273290169618,0.010633333333333383,59362,45,0.003881053285302971,1.7174513499999193,0.06674501100008001,2175,60000,0.08019333333333334,0.0009666666666666667
499,catboost_aggressive,synthetic_soft,,0.25,none,shrinkage,0.2,test,0.03099821929995442,0.9205286374529862,0.03287324950676026,0.00874788856196444,0.7757103998800243,0.19828881343583196,0.010633333333333383,59362,40,0.0034498251424915916,1.7174513499999193,0.06674501100008001,2175,60000,0.08019333333333334,0.0009666666666666667
500,catboost_aggressive,synthetic_soft,,0.25,none,noise_rank,0.9,test,0.03270034620077276,0.8788478287632068,,,2.079764059378049,0.5316339030962401,0.0,60000,50,0.006777503571769428,1.7174513499999193,0.06674501100008001,2175,60000,0.08019333333333334,0.0009666666666666667
501,catboost_aggressive,synthetic_soft,,0.25,none,noise_rank,0.95,test,0.03183878459531245,0.8978777185762329,,,1.660538584072939,0.4244705569902965,0.0,60000,50,0.004673968889997937,1.7174513499999193,0.06674501100008001,2175,60000,0.08019333333333334,0.0009666666666666667
502,catboost_aggressive,synthetic_soft,,0.25,none,noise_rank,0.98,test,0.030291877784181593,0.9189095435932896,,,1.1976438033965338,0.3061443661590787,0.0,60000,50,0.004700467984442347,1.7174513499999193,0.06674501100008001,2175,60000,0.08019333333333334,0.0009666666666666667
503,catboost_aggressive,synthetic_soft,,0.25,none,noise_rank,0.99,test,0.030026855726978975,0.9199464654913543,,,0.9962711579276925,0.25466904375186744,0.0,60000,50,0.007057674081641041,1.7174513499999193,0.06674501100008001,2175,60000,0.08019333333333334,0.0009666666666666667
504,catboost_aggressive,synthetic_soft,,0.5,none,raw,,val,0.05119897573944307,0.8846806223027087,0.03931299568079468,0.009787046208279547,0.7093064337532936,0.18131448428833166,0.014116666666666666,59153,50,0.006355892074545233,1.9533003479999707,0.0693888700000116,2610,60000,0.06698888888888889,0.0009666666666666667
505,catboost_aggressive,synthetic_soft,,0.5,none,shrinkage,0.01,val,0.05119897573944307,0.8846806223027087,0.037646399485194014,0.009602732570441464,0.7045015124900054,0.18008623965464185,0.014116666666666666,59153,50,0.006292333153799734,1.9533003479999707,0.0693888700000116,2610,60000,0.06698888888888889,0.0009666666666666667
506,catboost_aggressive,synthetic_soft,,0.5,none,shrinkage,0.05,val,0.05119897573944307,0.8846806223027087,0.03375151781553882,0.008884892261104789,0.6838676792486049,0.1748117734225236,0.014116666666666666,59153,48,0.00603809747081796,1.9533003479999707,0.0693888700000116,2610,60000,0.06698888888888889,0.0009666666666666667
507,catboost_aggressive,synthetic_soft,,0.5,none,shrinkage,0.1,val,0.05119897573944307,0.8846806223027087,0.030436686592462424,0.008031273918969182,0.658306055199073,0.16827765437106004,0.014116666666666666,59153,45,0.0057203028670906875,1.9533003479999707,0.0693888700000116,2610,60000,0.06698888888888889,0.0009666666666666667
508,catboost_aggressive,synthetic_soft,,0.5,none,shrinkage,0.2,val,0.05119897573944307,0.8846806223027087,0.02552849445942432,0.006469644049815402,0.6035879343302912,0.15429048691502578,0.014116666666666666,59153,40,0.005084713659636253,1.9533003479999707,0.0693888700000116,2610,60000,0.06698888888888889,0.0009666666666666667
509,catboost_aggressive,synthetic_soft,,0.5,none,noise_rank,0.9,val,0.04936164323514639,0.8575073720688621,,,1.9923166872217788,0.5092804118118248,0.0,60000,50,0.0055932360058909,1.9533003479999707,0.0693888700000116,2610,60000,0.06698888888888889,0.0009666666666666667
510,catboost_aggressive,synthetic_soft,,0.5,none,noise_rank,0.95,val,0.05160883943846091,0.8621923606612829,,,1.5360187123796323,0.39264051112386666,0.0,60000,50,0.006689869210957711,1.9533003479999707,0.0693888700000116,2610,60000,0.06698888888888889,0.0009666666666666667
511,catboost_aggressive,synthetic_soft,,0.5,none,noise_rank,0.98,val,0.05144643462121184,0.8711469938181622,,,1.0600365841682753,0.2709689034797128,0.0,60000,50,0.006452464087644771,1.9533003479999707,0.0693888700000116,2610,60000,0.06698888888888889,0.0009666666666666667
512,catboost_aggressive,synthetic_soft,,0.5,none,noise_rank,0.99,val,0.05071738500494317,0.8744386815300768,,,0.8260991916311957,0.21116930817762009,0.0,60000,50,0.004780840510642204,1.9533003479999707,0.0693888700000116,2610,60000,0.06698888888888889,0.0009666666666666667
513,catboost_aggressive,synthetic_soft,,0.5,none,raw,,test,0.02852458340739871,0.8898357492702715,0.04078809055760782,0.009997584588298946,0.7056989427647823,0.18039232943814143,0.01368333333333338,59179,50,0.005005250148283902,1.9533003479999707,0.06317364699998507,2610,60000,0.06698888888888889,0.0009666666666666667
514,catboost_aggressive,synthetic_soft,,0.5,none,shrinkage,0.01,test,0.02852458340739871,0.8898357492702715,0.03883353597872424,0.009810319395776078,0.7009339186345759,0.1791742833981272,0.01368333333333338,59179,50,0.004955197646801024,1.9533003479999707,0.06317364699998507,2610,60000,0.06698888888888889,0.0009666666666666667
515,catboost_aggressive,synthetic_soft,,0.5,none,shrinkage,0.05,test,0.02852458340739871,0.8898357492702715,0.03449975646787766,0.009080843811313315,0.6812504917407668,0.17414276214518537,0.01368333333333338,59179,48,0.004754987640869679,1.9533003479999707,0.06317364699998507,2610,60000,0.06698888888888889,0.0009666666666666667
516,catboost_aggressive,synthetic_soft,,0.5,none,shrinkage,0.1,test,0.02852458340739871,0.8898357492702715,0.03096167422593415,0.008213065998399454,0.6544859617133859,0.1673011535988543,0.01368333333333338,59179,45,0.004504725133455512,1.9533003479999707,0.06317364699998507,2610,60000,0.06698888888888889,0.0009666666666666667
517,catboost_aggressive,synthetic_soft,,0.5,none,shrinkage,0.2,test,0.02852458340739871,0.8898357492702715,0.0258546159704133,0.006624399264787036,0.60047609766286,0.15349503232206627,0.01368333333333338,59179,40,0.0040042001186271214,1.9533003479999707,0.06317364699998507,2610,60000,0.06698888888888889,0.0009666666666666667
518,catboost_aggressive,synthetic_soft,,0.5,none,noise_rank,0.9,test,0.031573683768675836,0.8544595983013463,,,1.9896016110435129,0.5085863780153725,0.0,60000,50,0.005611377757617997,1.9533003479999707,0.06317364699998507,2610,60000,0.06698888888888889,0.0009666666666666667
519,catboost_aggressive,synthetic_soft,,0.5,none,noise_rank,0.95,test,0.030198665512619714,0.8828048147692193,,,1.5322232500292206,0.39167030661710756,0.0,60000,50,0.005417714548942465,1.9533003479999707,0.06317364699998507,2610,60000,0.06698888888888889,0.0009666666666666667
520,catboost_aggressive,synthetic_soft,,0.5,none,noise_rank,0.98,test,0.029376071423617672,0.895116428639639,,,1.056334726802456,0.27002262648679054,0.0,60000,50,0.005398779505429829,1.9533003479999707,0.06317364699998507,2610,60000,0.06698888888888889,0.0009666666666666667
521,catboost_aggressive,synthetic_soft,,0.5,none,noise_rank,0.99,test,0.029294525998449922,0.8952133614217882,,,0.8191748017359899,0.2093992802699115,0.0,60000,50,0.008568293473685595,1.9533003479999707,0.06317364699998507,2610,60000,0.06698888888888889,0.0009666666666666667
522,mlp,none,,,none,raw,,val,0.05263523789620127,0.9149830468303267,0.05877900909321106,0.012558263580699072,1.5777371416252608,0.4033046685656153,0.0,60000,48,0.0211401171420581,0.24650285300003816,0.2017244319999918,1740,60000,0.1,0.0009666666666666667
523,mlp,none,,,none,shrinkage,0.01,val,0.05263523789620127,0.9149830468303267,0.058024953191823124,0.012319386217155366,1.569304930508937,0.40114920805205917,0.0,60000,48,0.0209287159706375,0.24650285300003816,0.2017244319999918,1740,60000,0.1,0.0009666666666666667
524,mlp,none,,,none,shrinkage,0.05,val,0.05263523789620127,0.9149830468303267,0.055104132885258776,0.011388715560952042,1.5343708204984947,0.3922192733451391,0.0,60000,46,0.020083111284955213,0.24650285300003816,0.2017244319999918,1740,60000,0.1,0.0009666666666666667
525,mlp,none,,,none,shrinkage,0.1,val,0.05263523789620127,0.9149830468303267,0.051628603536595874,0.010281264536133768,1.4897611202650556,0.3808160427988104,0.0,60000,43,0.019026105427852325,0.24650285300003816,0.2017244319999918,1740,60000,0.1,0.0009666666666666667
526,mlp,none,,,none,shrinkage,0.2,val,0.05263523789620127,0.9149830468303267,0.045119774767148985,0.00825265347128349,1.3920655455103015,0.35584288322914626,0.0,60000,39,0.016912093713646437,0.24650285300003816,0.2017244319999918,1740,60000,0.1,0.0009666666666666667
527,mlp,none,,,none,noise_rank,0.9,val,0.055074427248164914,0.8890367009948699,,,2.3658962593262407,0.6047756508700052,0.0,60000,47,0.02804144944770759,0.24650285300003816,0.2017244319999918,1740,60000,0.1,0.0009666666666666667
